Sex_I,Sex_M,Sex_F,Length,Diameter,Height,Weight,Age,Shucked Weight,Viscera Weight
1,0,0,0.75,0.575,0.2125,3.3168915,6.0,1.417475,0.49611625
0,1,0,1.6125,1.2625,0.4125,37.0527965,10.0,12.28950825,7.427569
1,0,0,1.375,1.0875,0.35,22.66542525,10.0,8.3631025,5.40057975
0,1,0,1.2125,0.9625,0.3125,13.53688625,12.0,5.6699,2.22543575
0,0,1,1.5125,1.1375,0.3625,24.437269,9.0,9.468733,5.62737575
1,0,0,1.125,0.9,0.3125,12.757275,12.0,5.4147545,2.45223175
0,1,0,1.25,1.0,0.4125,23.3883375,13.0,7.200773,5.8116475
0,0,1,1.5625,1.25,0.4375,36.0889135,9.0,15.989118,8.561549
0,1,0,1.575,1.325,0.4375,40.07201825,13.0,18.9091165,8.34892775
0,1,0,0.9625,0.6875,0.2875,7.61184075,8.0,2.76407625,2.33883375
0,0,1,1.7375,1.3125,0.5125,51.55356575,13.0,23.2182405,11.41067375
1,0,0,1.475,1.15,0.3125,21.4038725,9.0,9.468733,4.252425
0,0,1,1.5625,1.225,0.4375,31.39707125,8.0,12.71475075,6.13766675
0,0,1,1.65,1.3125,0.5,41.4753185,11.0,18.49804875,8.49067525
0,0,1,0.825,0.65,0.2,5.6699,9.0,1.77184375,1.417475
0,1,0,1.0,0.75,0.3125,11.8217415,9.0,5.4147545,2.551455
0,1,0,1.7375,1.325,0.375,41.8722115,14.0,18.07280625,8.57572375
0,1,0,1.4,1.125,0.3625,26.52095725,11.0,12.0485375,4.66349275
1,0,0,1.3375,1.0,0.325,18.6256215,7.0,8.03708325,4.592619
0,1,0,1.125,0.875,0.325,13.04077,8.0,4.932813,3.1467945
0,1,0,1.3875,1.1,0.375,30.957654,15.0,11.793392,6.010094
0,0,1,1.55,1.2125,0.4125,33.055517,13.0,13.6928085,6.747181
1,0,0,0.7125,0.5375,0.15,2.65067825,6.0,0.8788345,0.6520385
0,0,1,1.5625,1.225,0.3875,34.26037075,11.0,13.1825175,4.592619
0,1,0,1.5,1.1875,0.3875,32.27590575,9.0,14.231449,6.50621025
1,0,0,1.175,0.925,0.35,14.13222575,10.0,5.93922025,3.47281375
0,1,0,1.4375,1.1125,0.425,28.98736375,9.0,15.5638755,6.16601625
0,1,0,1.25,0.9625,0.3,17.95940825,14.0,6.53455975,3.5436875
1,0,0,1.3,0.9875,0.2875,18.27125275,11.0,8.94426725,3.52951275
1,0,0,0.7875,0.6,0.175,3.8838815,8.0,1.54504775,0.89300925
0,0,1,1.75,1.35,0.5375,56.075311,24.0,18.92329125,8.85921875
0,0,1,1.2625,0.975,0.3125,15.43630275,7.0,6.973977,4.252425
1,0,0,1.025,0.75,0.225,7.93786,8.0,3.9972795,1.63009625
0,1,0,1.625,1.2375,0.4,34.23202125,10.0,15.592225,7.64019025
1,0,0,0.6125,0.4375,0.1375,2.22543575,5.0,1.13398,0.510291
0,1,0,1.3625,1.075,0.3875,22.77882325,7.0,11.5949455,4.082328
1,0,0,1.3125,1.0125,0.375,22.5378525,14.0,8.71747125,5.8116475
0,1,0,1.3875,1.1,0.375,23.756881,8.0,11.77921725,4.139027
1,0,0,0.925,0.6875,0.2,6.59125875,6.0,2.6365035,1.587572
1,0,0,0.6875,0.4875,0.175,2.48058125,4.0,0.97805775,0.623689
0,1,0,1.45,1.125,0.35,28.7180435,14.0,10.77281,6.123492
0,1,0,1.525,1.225,0.4,31.524644,10.0,13.1825175,6.463686
0,0,1,0.925,0.7125,0.2625,7.654365,9.0,3.18931875,1.65844575
0,0,1,1.2625,0.975,0.2875,18.71067,8.0,8.63242275,4.40834725
1,0,0,1.0125,0.7625,0.2625,10.27669375,10.0,4.43669675,1.99863975
0,1,0,1.725,1.35,0.4625,48.477645,8.0,21.89998875,10.92873225
0,1,0,1.375,1.05,0.4,38.00250475,10.0,17.93105875,8.8166945
0,1,0,1.3125,1.0875,0.3875,30.1922175,8.0,13.777857,6.6054335
0,1,0,1.375,1.125,0.3875,22.38193025,12.0,9.7238785,4.5075705
1,0,0,1.2125,0.9125,0.3125,12.076887,8.0,4.6209685,2.73572675
0,1,0,1.5625,1.1875,0.4,30.74503275,10.0,14.18892475,6.67630725
0,1,0,1.5875,1.2875,0.425,36.1456125,16.0,14.4298955,8.107957
0,1,0,1.6125,1.3125,0.4,42.73687125,11.0,21.13455225,6.9456275
0,1,0,1.2625,0.9625,0.2625,15.66309875,9.0,6.7755305,3.52951275
0,0,1,1.225,1.0,0.3625,18.80989325,13.0,5.953395,3.67126025
0,0,1,1.5125,1.175,0.3875,27.612413,9.0,11.1413535,6.350288
0,1,0,1.4,1.125,0.4625,30.333965,19.0,10.78698475,4.9611625
0,0,1,1.875,1.375,0.4875,51.95045875,11.0,23.530085,10.375917
1,0,0,0.9875,0.8125,0.2625,8.674947,8.0,3.1467945,2.08368825
1,0,0,1.05,0.7875,0.25,9.73805325,6.0,4.4508715,2.25378525
0,1,0,1.45,1.15,0.4,30.1355185,9.0,14.5432935,7.66853975
1,0,0,0.5875,0.425,0.1625,1.77184375,6.0,0.6520385,0.396893
0,1,0,1.7375,1.375,0.55,43.98424925,13.0,16.045817,10.87203325
0,0,1,1.5875,1.2625,0.4625,36.95357325,17.0,14.2030995,8.3631025
1,0,0,1.475,1.175,0.3625,27.612413,8.0,12.8423235,6.690482
0,1,0,1.575,1.325,0.45,36.27318525,9.0,17.519991,7.257472
1,0,0,0.95,0.7125,0.2375,6.8889285,7.0,2.53728025,1.88524175
0,1,0,1.5625,1.2375,0.3875,29.72445075,11.0,13.8062065,6.010094
0,0,1,1.275,1.0,0.325,16.25843825,13.0,6.2085405,3.86970675
0,0,1,1.0875,0.8125,0.275,12.28950825,7.0,5.046211,2.79242575
1,0,0,1.45,1.1125,0.375,25.13183175,11.0,10.8578585,5.9250455
1,0,0,1.3125,0.95,0.3375,17.4349425,8.0,7.3992195,4.5075705
0,1,0,1.125,0.85,0.325,10.53183925,9.0,4.55009475,2.25378525
0,0,1,1.3625,1.1,0.4375,21.95668775,11.0,8.46232575,5.31553125
0,0,1,1.2,1.0,0.3125,21.5172705,15.0,6.02426875,5.0745605
0,1,0,1.475,1.175,0.375,28.22192725,8.0,13.6361095,6.577084
1,0,0,0.9,0.675,0.225,6.577084,8.0,3.40194,1.23320325
0,1,0,1.65,1.2375,0.4875,46.13881125,10.0,16.839603,10.19164525
0,1,0,1.375,1.15,0.325,20.08562075,12.0,8.6465975,4.12485225
1,0,0,1.1,0.85,0.3125,13.87708025,13.0,4.91863825,2.48058125
0,0,1,1.3625,1.0875,0.375,19.43358225,10.0,8.23552975,4.1106775
1,0,0,1.4,1.0875,0.325,22.0275615,9.0,10.035723,4.9044635
1,0,0,1.025,0.7625,0.25,7.49844275,7.0,2.83495,1.85689225
0,0,1,1.7,1.375,0.4375,50.972401,19.0,23.1048425,11.12717875
0,0,1,1.5625,1.225,0.4125,31.9498865,9.0,13.5227115,6.70465675
1,0,0,1.375,1.05,0.2875,18.937466,11.0,8.29222875,3.8838815
0,1,0,1.45,1.125,0.35,23.359988,10.0,9.82310175,5.00368675
1,0,0,1.125,0.9125,0.3125,13.097469,8.0,6.05261825,2.79242575
1,0,0,0.9,0.675,0.225,5.88252125,6.0,2.778251,1.1056305
0,0,1,1.175,0.9125,0.2625,11.92096475,9.0,4.6209685,2.93417325
0,1,0,1.1875,0.9625,0.3,15.932419,8.0,8.1930055,2.56562975
0,1,0,1.5875,1.2375,0.425,38.82464025,10.0,18.6256215,8.66077225
0,1,0,1.575,1.2125,0.3875,36.230661,8.0,18.0586315,7.7961125
1,0,0,1.3125,1.0,0.35,18.540573,7.0,8.6465975,4.53592
0,1,0,1.3125,0.95,0.3125,18.427175,7.0,8.5898985,4.3941725
0,1,0,1.325,1.025,0.35,19.3060095,6.0,8.77417025,4.01145425
1,0,0,0.75,0.55,0.1625,3.38776525,5.0,1.474174,0.43941725
0,1,0,1.375,1.125,0.425,22.963095,11.0,8.9867915,4.4508715
1,0,0,1.05,0.7625,0.225,9.298636,6.0,4.762716,1.74349425
0,1,0,1.475,1.1375,0.3875,25.10348225,10.0,10.999606,5.329706
0,0,1,1.6625,1.2875,0.45,39.3774555,10.0,16.85377775,9.185238
1,0,0,1.0625,0.775,0.2375,8.71747125,7.0,3.9405805,2.11203775
0,1,0,1.1125,0.925,0.3125,14.5999925,9.0,7.07320025,2.4664065
1,0,0,0.6,0.4375,0.1375,1.99863975,5.0,0.7087375,0.396893
0,0,1,1.45,1.0875,0.375,23.643483,8.0,12.133586,4.29494925
1,0,0,0.8125,0.625,0.1375,4.706017,5.0,2.154562,1.4458245
0,1,0,1.475,1.225,0.4125,34.2178465,10.0,15.8473705,6.6621325
0,1,0,1.4625,1.1375,0.35,27.499015,9.0,13.097469,5.2446575
1,0,0,1.0,0.7875,0.225,9.19941275,8.0,4.2807745,2.0695135
0,0,1,1.125,0.875,0.3375,15.87572,13.0,6.5487345,3.8838815
0,0,1,1.65,1.2375,0.525,43.885026,10.0,20.525038,9.99319875
0,1,0,1.7875,1.3125,0.5,53.580555,10.0,26.932025,12.360382
0,0,1,1.4,1.1375,0.4,27.4139665,9.0,12.82814875,5.8683465
1,0,0,0.9,0.6625,0.225,5.82582225,7.0,2.721552,1.0489315
0,1,0,1.0625,0.7625,0.275,10.1774705,9.0,4.9044635,2.48058125
1,0,0,1.325,1.075,0.35,19.1926115,8.0,8.448151,2.73572675
0,0,1,1.4625,1.1625,0.35,25.741346,13.0,10.8011595,4.57844425
1,0,0,0.875,0.7,0.1875,5.556502,8.0,2.324659,1.13398
0,1,0,1.375,1.0625,0.4,22.4811535,9.0,9.7238785,5.76912325
0,1,0,1.85,1.425,0.45,53.08443875,10.0,25.84056925,12.1052365
0,1,0,1.625,1.3125,0.4375,41.71628925,11.0,19.1359125,8.9300925
0,0,1,1.6375,1.3625,0.4125,45.99706375,12.0,18.58309725,8.4765005
0,0,1,1.125,0.8625,0.2875,14.061352,12.0,5.40057975,3.3168915
1,0,0,1.1375,0.875,0.3375,15.20950675,7.0,8.09378225,2.42388225
1,0,0,0.7375,0.5625,0.2,3.515338,9.0,1.37495075,0.907184
0,0,1,1.2125,0.9875,0.4,18.71067,14.0,7.01650125,3.628736
0,0,1,1.55,1.2125,0.4375,36.0322145,11.0,15.0535845,8.71747125
0,0,1,1.45,1.125,0.3875,26.365035,9.0,10.9145575,6.973977
0,1,0,1.2,0.9375,0.3,16.7120303,11.0,7.18659825,3.628736
0,0,1,1.425,1.05,0.4,25.16018125,8.0,12.23280925,5.42892925
0,1,0,1.675,1.3,0.4375,41.82968725,10.0,17.78931125,10.7444605
0,0,1,1.5875,1.2375,0.4875,36.7693015,11.0,15.762322,8.46232575
1,0,0,1.65,1.3125,0.45,48.00987825,15.0,17.08057375,11.35397475
1,0,0,1.3125,1.0,0.35,19.71707725,10.0,6.81805475,4.53592
0,1,0,1.8875,1.45,0.5125,56.88327175,10.0,23.51591025,11.38232425
1,0,0,1.3,1.0,0.325,16.51358375,10.0,6.6054335,3.86970675
0,0,1,1.7875,1.4625,0.575,58.75433875,10.0,24.53649225,11.60912025
1,0,0,1.2875,1.05,0.375,19.06503875,10.0,7.24329725,3.78465825
1,0,0,0.8875,0.7,0.25,6.44951125,11.0,2.65067825,1.28990225
0,1,0,1.0,0.7625,0.2125,8.4198015,10.0,3.061746,1.99863975
0,1,0,1.2125,0.925,0.35,16.23008875,10.0,5.783298,4.01145425
0,1,0,1.575,1.2875,0.425,39.2640575,11.0,18.01610725,8.37727725
0,0,1,1.4875,1.1625,0.375,29.07241225,11.0,11.679994,7.78193775
0,1,0,1.4,1.1375,0.4125,24.38057,11.0,11.38232425,4.80524025
0,0,1,1.625,1.25,0.475,41.503668,9.0,18.18620425,9.6104805
0,0,1,1.1,0.8625,0.2625,12.14776075,11.0,4.6776675,2.3530085
0,1,0,1.1625,0.9,0.2875,16.42853525,7.0,8.3631025,3.95475525
0,0,1,1.375,1.1,0.375,25.35862775,19.0,8.91591775,4.2807745
0,1,0,1.4125,1.175,0.4875,32.375129,17.0,10.9712565,7.314171
0,1,0,1.5,1.175,0.4125,30.0221205,9.0,14.288148,6.8322295
1,0,0,1.4,1.0875,0.3375,20.41164,11.0,9.3269855,2.9199985
0,1,0,1.425,1.1125,0.375,27.99513125,8.0,14.288148,5.8683465
0,1,0,1.4125,1.125,0.35,28.50542225,12.0,10.73028575,6.917278
0,1,0,1.3625,1.125,0.375,27.725811,11.0,9.53960675,5.40057975
0,0,1,1.375,1.1,0.3875,26.818627,16.0,8.8733935,5.17378375
1,0,0,1.1,0.8625,0.25,10.375917,13.0,3.458639,2.56562975
0,1,0,1.2625,0.95,0.325,18.597272,13.0,6.4353365,5.06038575
0,0,1,2.0,1.575,0.4875,71.610837,23.0,26.4500835,16.726205
0,0,1,1.2375,0.9625,0.3375,18.78154375,11.0,8.51902475,4.63514325
0,1,0,1.3125,1.0125,0.3375,21.47474625,10.0,9.36950975,6.123492
0,0,1,1.8,1.45,0.4875,59.6189985,10.0,29.10076175,13.60776
0,1,0,1.4875,1.0875,0.4,29.9654215,9.0,12.06271225,6.350288
0,1,0,1.4125,1.075,0.375,23.5584345,10.0,12.03436275,4.91863825
0,0,1,1.5875,1.1875,0.375,33.57998275,10.0,15.1102835,8.7032965
0,0,1,1.4625,1.0875,0.4375,27.839209,10.0,11.49572225,7.07320025
0,0,1,1.425,1.125,0.4375,27.08794725,18.0,10.77281,4.72019175
0,1,0,1.5875,1.2375,0.4875,33.225614,11.0,12.6155275,8.83086925
0,1,0,1.4875,1.1875,0.4125,34.3879435,9.0,17.6050395,6.90310325
0,0,1,1.325,1.0,0.4125,21.885814,12.0,8.09378225,5.59902625
1,0,0,1.2125,0.925,0.25,14.5432935,7.0,6.2085405,3.04757125
1,0,0,1.3125,1.025,0.4375,24.777463,18.0,10.16329575,5.8683465
0,1,0,1.325,1.0875,0.3875,19.8163005,10.0,8.164656,4.52174525
0,0,1,1.8,1.4,0.4375,48.94541175,17.0,18.0586315,9.68135425
0,0,1,1.575,1.2125,0.475,35.25260325,21.0,13.13999325,8.66077225
0,0,1,1.55,1.1875,0.4375,28.81726675,10.0,12.34620725,6.066793
0,0,1,1.55,1.275,0.375,41.276872,13.0,16.4710595,8.15048125
1,0,0,1.175,0.8625,0.3,10.44679075,8.0,4.32329875,1.74349425
0,1,0,1.575,1.2625,0.425,30.94347925,9.0,13.08329425,7.540967
0,0,1,1.25,0.9375,0.35,17.123098,15.0,6.860579,4.01145425
0,1,0,1.5,1.1625,0.3875,28.81726675,10.0,14.514944,6.98815175
0,1,0,1.2125,0.9625,0.2625,15.762322,7.0,8.391452,2.948348
0,1,0,1.5375,1.175,0.3875,34.0194,8.0,14.41572075,9.07184
0,1,0,1.175,0.925,0.3,16.42853525,9.0,8.3064035,6.4353365
0,1,0,1.175,0.9375,0.325,16.42853525,13.0,6.08096775,4.649318
0,1,0,1.1625,0.875,0.3,14.75591475,11.0,5.71242425,4.60679375
0,0,1,1.2875,0.9375,0.275,17.19397175,6.0,8.51902475,3.7137845
0,1,0,1.525,1.2,0.4125,35.266778,12.0,17.98775775,7.2858215
0,1,0,1.0125,0.7625,0.3,9.02931575,7.0,3.50116325,2.56562975
1,0,0,0.95,0.725,0.25,6.7188315,6.0,3.061746,1.11980525
0,1,0,1.3125,1.0125,0.4,22.452804,13.0,8.958442,4.12485225
0,0,1,1.0,0.775,0.2875,9.82310175,10.0,4.18155125,1.97029025
0,1,0,1.1125,0.875,0.2875,10.24834425,8.0,4.43669675,1.97029025
1,0,0,1.55,1.2125,0.45,33.40988575,13.0,13.25339125,7.52679225
0,0,1,1.45,1.15,0.45,29.80949925,8.0,11.60912025,7.35669525
0,1,0,1.95,1.5,0.525,72.234526,11.0,33.86347775,16.28678775
0,1,0,1.525,1.2125,0.3625,37.71900975,9.0,22.1976585,6.39281225
1,0,0,0.575,0.45,0.125,1.814368,5.0,0.60951425,0.38271825
1,0,0,0.9125,0.6625,0.3375,6.27941425,7.0,2.9766975,1.3324265
0,1,0,1.4625,1.1625,0.4125,25.0893075,10.0,11.41067375,4.60679375
1,0,0,1.25,1.025,0.35,18.75319425,9.0,7.32834575,4.60679375
0,0,1,1.325,1.0875,0.425,23.11901725,13.0,8.46232575,4.3941725
0,0,1,1.2875,0.975,0.325,16.31513725,9.0,5.59902625,3.685435
0,1,0,1.6,1.2125,0.375,31.127751,10.0,14.72756525,6.293589
0,0,1,1.1375,0.875,0.3125,12.71475075,16.0,4.49339575,2.891649
0,1,0,1.625,1.3625,0.4,35.22425375,15.0,13.8062065,8.391452
1,0,0,0.875,0.6625,0.275,5.9250455,9.0,1.871067,1.6726205
1,0,0,1.15,0.8875,0.275,12.06271225,7.0,5.71242425,2.2963095
0,0,1,1.075,0.8125,0.3,12.6155275,8.0,4.6776675,2.82077525
0,0,1,1.5875,1.2625,0.4125,35.4652245,11.0,16.3576615,6.4353365
1,0,0,1.25,0.925,0.2875,16.28678775,7.0,8.674947,3.175144
1,0,0,1.2,0.8875,0.275,12.74310025,8.0,5.6982495,2.5231055
0,0,1,1.725,1.3625,0.5125,54.7995835,13.0,22.26853225,12.1619355
1,0,0,0.95,0.6875,0.2375,6.87475375,6.0,3.005047,1.37495075
0,0,1,1.375,1.0375,0.3375,23.09066775,8.0,12.1052365,5.25883225
0,0,1,1.5125,1.1875,0.4125,29.937072,9.0,12.2753335,6.22271525
1,0,0,1.0875,0.8625,0.3,12.68640125,7.0,6.2652395,3.175144
0,0,1,1.6125,1.225,0.4,32.431828,8.0,14.21727425,8.1930055
0,1,0,1.575,1.225,0.3875,34.8415355,11.0,15.1669825,8.221355
0,0,1,1.55,1.275,0.5125,38.20095125,14.0,13.53688625,7.27164675
0,1,0,1.2125,0.925,0.3875,27.442316,9.0,11.8784405,6.95980225
1,0,0,1.0875,0.8875,0.3125,11.55242125,9.0,4.35164825,2.097863
0,1,0,1.4375,1.0875,0.3375,28.122704,10.0,12.246984,6.30776375
0,0,1,1.1875,0.975,0.3,15.03940975,10.0,6.05261825,3.27436725
0,1,0,1.5625,1.2,0.4,32.36095425,9.0,16.42853525,6.08096775
0,0,1,1.5125,1.225,0.375,32.16250775,10.0,12.20445975,7.15824875
0,0,1,1.5625,1.2125,0.4375,38.96638775,9.0,20.79435825,7.69688925
1,0,0,0.9875,0.775,0.2125,8.9867915,7.0,4.3374735,1.43164975
0,0,1,1.45,1.1875,0.4125,29.44095575,13.0,11.736693,7.37087
0,0,1,1.45,1.0875,0.3875,24.90503575,10.0,12.0485375,4.77689075
0,1,0,1.325,1.025,0.3875,20.28406725,11.0,7.95203475,4.77689075
1,0,0,1.15,0.875,0.275,13.25339125,7.0,6.02426875,2.8066005
0,0,1,1.6125,1.25,0.45,36.24483575,13.0,15.15280775,8.49067525
0,0,1,1.8,1.375,0.5,56.59977675,10.0,25.61377325,13.2959155
0,0,1,1.3375,1.0375,0.4625,23.85610425,15.0,8.901743,4.49339575
0,0,1,1.55,1.25,0.375,36.6559035,10.0,16.896302,8.88756825
0,1,0,1.475,1.1,0.375,24.73493875,8.0,10.9712565,6.0951425
1,0,0,0.45,0.3375,0.2,0.9355335,5.0,0.41106775,0.1984465
0,1,0,1.625,1.3125,0.4625,42.184056,11.0,18.8524175,9.5537815
0,0,1,1.5125,1.175,0.4125,33.38153625,9.0,17.3215445,6.44951125
1,0,0,1.0,0.75,0.275,8.9300925,9.0,3.0900955,1.8994165
0,0,1,1.5875,1.25,0.4375,41.8722115,12.0,19.391058,8.51902475
0,1,0,1.3125,1.025,0.325,28.066005,15.0,10.95708175,6.8889285
1,0,0,0.925,0.725,0.225,6.93145275,7.0,2.5231055,1.85689225
1,0,0,0.7875,0.525,0.15,3.5436875,5.0,1.70097,1.06310625
0,1,0,0.8625,0.675,0.2375,5.5848515,9.0,1.88524175,1.417475
0,0,1,1.7,1.375,0.525,49.45570275,17.0,16.93882625,8.6465975
0,0,1,1.375,1.1,0.3375,23.91280325,8.0,12.303683,5.65572525
0,1,0,0.8,0.6,0.2125,4.819415,7.0,1.85689225,1.3324265
0,1,0,1.475,1.1625,0.4125,31.6096925,10.0,14.64251675,7.7394135
1,0,0,0.6375,0.475,0.125,2.3530085,6.0,0.83631025,0.60951425
0,1,0,0.9125,0.7125,0.2125,6.25106475,9.0,2.42388225,1.45999925
1,0,0,1.625,1.3,0.375,35.096681,10.0,15.57805025,8.391452
0,1,0,1.2625,0.9125,0.2875,14.7700895,8.0,7.087375,2.721552
1,0,0,0.875,0.6625,0.2375,5.6415505,5.0,2.0695135,1.3891255
0,1,0,1.675,1.25,0.475,43.0628905,10.0,17.463292,10.999606
1,0,0,0.4875,0.375,0.1125,1.06310625,3.0,0.510291,0.170097
1,0,0,1.1375,0.8625,0.275,12.303683,8.0,5.8683465,2.42388225
0,1,0,0.8375,0.625,0.225,5.1312595,7.0,2.14038725,1.17650425
0,0,1,1.3625,1.0375,0.5,38.498621,10.0,16.0741665,9.015141
0,1,0,1.5625,1.2,0.425,38.42774725,10.0,19.0225145,7.597666
0,0,1,1.5125,1.25,0.4625,31.70891575,9.0,13.2959155,7.32834575
0,1,0,1.4875,1.125,0.3625,27.1871705,10.0,13.1258185,5.85417175
0,0,1,1.1625,0.875,0.3375,17.76096175,8.0,7.3425205,4.09650275
1,0,0,1.3,0.975,0.325,15.71979775,7.0,6.67630725,3.10427025
1,0,0,1.025,0.775,0.275,8.9300925,9.0,3.515338,2.324659
1,0,0,1.125,0.85,0.2375,9.19941275,8.0,3.92640575,1.814368
0,1,0,1.875,1.4875,0.5125,62.95006475,12.0,30.7025085,11.9351395
1,0,0,1.1375,0.9,0.2875,12.9557215,10.0,5.91087075,2.42388225
0,1,0,1.5,1.1875,0.425,32.07745925,10.0,14.401546,7.711064
0,0,1,1.625,1.275,0.3875,33.7075555,13.0,13.6928085,7.881161
1,0,0,1.125,0.8375,0.2625,10.262519,7.0,4.46504625,2.25378525
0,1,0,1.275,1.0,0.325,18.24290325,12.0,7.654365,4.72019175
1,0,0,1.1875,0.8875,0.25,14.27397325,8.0,7.18659825,2.5798045
0,0,1,0.95,0.725,0.2625,7.2858215,10.0,2.8066005,1.4458245
1,0,0,0.6875,0.55,0.2,3.86970675,6.0,1.60174675,0.80796075
1,0,0,1.4125,1.0875,0.3875,22.169309,14.0,7.69688925,4.762716
0,0,1,1.475,1.2125,0.5125,34.91240925,13.0,12.82814875,6.747181
1,0,0,1.05,0.75,0.2625,8.958442,7.0,3.55786225,1.984465
0,1,0,0.8375,0.6625,0.2625,6.293589,7.0,2.65067825,1.587572
0,1,0,1.7,1.2875,0.4,34.99745775,11.0,17.519991,7.44174375
0,0,1,0.6875,0.4875,0.175,2.26796,5.0,0.8788345,0.60951425
1,0,0,1.1375,0.875,0.2625,12.60135275,7.0,6.0384435,3.0333965
1,0,0,1.2875,0.9875,0.3125,18.80989325,8.0,9.07184,3.96893
1,0,0,0.9375,0.6875,0.225,6.180191,6.0,2.6365035,1.14815475
0,0,1,1.45,1.0625,0.3875,24.7491135,10.0,10.24834425,7.0590255
1,0,0,0.8625,0.6375,0.2375,5.1879585,6.0,2.1262125,1.09145575
1,0,0,1.0125,0.7125,0.225,7.49844275,6.0,3.58621175,1.43164975
1,0,0,1.1125,0.8,0.3,10.716111,8.0,4.309124,2.33883375
1,0,0,0.7125,0.5375,0.175,3.04757125,6.0,1.4458245,0.63786375
1,0,0,0.9375,0.6875,0.2125,6.23689,7.0,3.0900955,1.417475
1,0,0,1.425,1.1,0.325,21.72989175,10.0,9.8372765,5.06038575
0,1,0,1.5125,1.1875,0.4375,35.50774875,9.0,15.80484625,8.66077225
0,0,1,1.6375,1.275,0.4,30.957654,14.0,11.226402,8.00873375
1,0,0,1.2625,0.95,0.3375,15.26620575,9.0,7.49844275,2.6932025
0,0,1,1.4,1.0875,0.3125,24.87668625,13.0,9.48290775,6.08096775
0,0,1,1.5,1.175,0.3375,27.499015,11.0,13.19669225,5.54232725
1,0,0,0.95,0.6875,0.25,6.39281225,10.0,2.26796,1.3891255
1,0,0,1.15,0.8625,0.2875,11.94931425,6.0,5.37223025,2.891649
0,0,1,1.7,1.375,0.475,51.2275465,11.0,23.31746375,10.36174225
1,0,0,1.55,1.2125,0.425,34.246196,15.0,13.62193475,8.63242275
1,0,0,1.4,1.0625,0.35,26.01066625,10.0,11.35397475,5.59902625
1,0,0,1.0875,0.8625,0.2875,11.850091,7.0,6.293589,2.08368825
0,0,1,1.4375,1.2,0.375,24.79163775,12.0,10.6310625,5.4714535
0,0,1,1.55,1.2,0.4125,29.5685285,10.0,13.70698325,6.2652395
0,1,0,1.45,1.15,0.45,32.4601775,11.0,13.60776,7.8528115
1,0,0,0.925,0.6875,0.25,6.50621025,7.0,2.50893075,1.31825175
1,0,0,1.0875,0.85,0.3,11.226402,8.0,5.03203625,2.2963095
0,0,1,1.2875,1.0,0.3125,17.4349425,8.0,8.12213175,3.4869885
0,1,0,1.4375,1.1,0.3625,24.664065,8.0,11.18387775,6.22271525
0,1,0,1.275,1.0125,0.375,19.94387325,8.0,9.8372765,3.798833
1,0,0,0.625,0.475,0.15,2.16873675,6.0,1.020582,0.32601925
1,0,0,1.15,0.8625,0.2625,11.7650425,8.0,5.3013565,2.4664065
0,1,0,1.3375,1.075,0.3875,22.24018275,10.0,9.31281075,4.7910655
0,1,0,1.725,1.2625,0.5,53.070264,10.0,25.3161035,11.38232425
0,1,0,1.425,1.1375,0.4375,28.91649,9.0,13.62193475,6.08096775
0,1,0,1.4875,1.1875,0.35,29.21415975,10.0,13.96212875,6.1518415
1,0,0,0.9,0.6875,0.2375,6.1518415,7.0,2.381358,1.23320325
0,0,1,1.475,1.0375,0.375,24.96173475,11.0,10.33339275,6.633783
0,1,0,1.7,1.35,0.4875,50.53298375,11.0,15.77649675,9.17106325
0,1,0,1.425,1.075,0.3,30.09299425,15.0,9.865626,4.7343665
0,1,0,1.625,1.2625,0.475,36.117263,11.0,16.726205,6.520385
0,0,1,1.4,1.1,0.3875,27.51318975,9.0,12.23280925,7.4559185
0,0,1,1.5375,1.1375,0.3625,31.62386725,10.0,14.30232275,6.747181
0,0,1,1.8125,1.325,0.475,49.0871593,11.0,23.530085,11.283101
1,0,0,1.4375,1.1125,0.425,22.72212425,9.0,9.85145125,4.15320175
0,0,1,1.5625,1.1875,0.4375,32.41765325,10.0,13.48018725,7.01650125
0,1,0,0.7375,0.5375,0.1875,3.6570855,7.0,1.417475,0.83631025
0,1,0,1.55,1.2125,0.4125,32.10580875,9.0,14.84096325,7.10154975
1,0,0,1.0625,0.7875,0.2375,10.41844125,7.0,5.28718175,1.91359125
0,0,1,1.6,1.2875,0.5125,43.47395825,9.0,18.80989325,9.48290775
1,0,0,0.9375,0.6875,0.25,6.59125875,6.0,3.30271675,1.190679
0,1,0,1.4875,1.1625,0.4375,31.6096925,13.0,11.38232425,7.200773
1,0,0,0.8,0.6125,0.2,4.49339575,13.0,1.80019325,0.92135875
0,0,1,1.1375,0.9,0.275,12.43125575,10.0,5.839997,2.778251
0,0,1,1.65,1.25,0.3875,39.02308675,12.0,18.38465075,8.164656
0,0,1,1.7375,1.375,0.3875,52.43240025,10.0,21.7440665,12.530479
0,1,0,1.575,1.275,0.4375,38.03085425,10.0,18.63979625,7.427569
0,1,0,1.475,1.1375,0.3625,30.4190135,14.0,13.4660125,5.386405
0,0,1,1.45,1.15,0.375,28.22192725,19.0,12.1619355,6.010094
0,0,1,0.95,0.8125,0.275,8.80251975,10.0,3.40194,2.097863
0,0,1,1.6125,1.275,0.5,44.43784125,12.0,17.6050395,10.4042665
0,1,0,1.2875,0.875,0.3875,26.15241375,9.0,11.86426575,5.613201
